2025-09-16 16:12:51,1INCH,0.216,0.214,,Coinbase → Kraken,0.93%
2025-09-16 16:12:51,AAVE,245.73,245.42,,Coinbase → Kraken,0.13%
2025-09-16 16:12:51,ALGO,0.1985,0.1973,,Coinbase → Kraken,0.61%
2025-09-16 16:12:51,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:12:51,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:12:51,ATOM,3.76,3.782,,Kraken → Coinbase,0.59%
2025-09-16 16:12:51,AXS,2.047,2.04,,Coinbase → Kraken,0.34%
2025-09-16 16:12:51,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:12:51,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:12:51,CRO,0.1912,0.191,,Coinbase → Kraken,0.10%
2025-09-16 16:12:51,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:12:51,ETC,17.081,17.04,,Coinbase → Kraken,0.24%
2025-09-16 16:12:51,FIL,2.044,2.05,,Kraken → Coinbase,0.29%
2025-09-16 16:12:51,GRT,0.07869,0.0785,,Coinbase → Kraken,0.24%
2025-09-16 16:12:51,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:12:51,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:12:51,MINA,0.1521,0.153,,Kraken → Coinbase,0.59%
2025-09-16 16:12:51,SHIB,1.087e-05,1.089e-05,,Kraken → Coinbase,0.18%
2025-09-16 16:12:51,SNX,0.568,0.567,,Coinbase → Kraken,0.18%
2025-09-16 16:12:51,UNI,7.8,7.73,,Coinbase → Kraken,0.91%
2025-09-16 16:12:51,XLM,0.325658,0.324944,,Coinbase → Kraken,0.22%
2025-09-16 16:12:51,XTZ,0.644,0.65,,Kraken → Coinbase,0.93%
2025-09-16 16:12:56,1INCH,0.216,0.214,,Coinbase → Kraken,0.93%
2025-09-16 16:12:56,AAVE,245.73,245.42,,Coinbase → Kraken,0.13%
2025-09-16 16:12:56,ALGO,0.1985,0.1973,,Coinbase → Kraken,0.61%
2025-09-16 16:12:56,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:12:56,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:12:56,ATOM,3.76,3.756,,Coinbase → Kraken,0.11%
2025-09-16 16:12:56,AXS,2.047,2.04,,Coinbase → Kraken,0.34%
2025-09-16 16:12:56,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:12:56,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
